date,areaType,areaCode,areaName,cumCasesBySpecimenDate,cumDeathsByDeathDate,newCasesBySpecimenDate,newDeathsByDeathDate,newCasesBySpecimenDateRollingRate
14/08/2020,region,E12000002,North West,50201,7132,241,13,24.4
13/08/2020,region,E12000002,North West,49960,7119,236,8,24.4
12/08/2020,region,E12000002,North West,49724,7111,275,14,25
11/08/2020,region,E12000002,North West,49449,7097,309,13,24.8
10/08/2020,region,E12000002,North West,49140,7084,358,9,24.4
09/08/2020,region,E12000002,North West,48782,7075,159,15,23.6
08/08/2020,region,E12000002,North West,48623,7060,215,16,23.7
07/08/2020,region,E12000002,North West,48408,7044,240,14,22.9
06/08/2020,region,E12000002,North West,48168,7030,279,15,22
05/08/2020,region,E12000002,North West,47889,7015,260,9,21.2
04/08/2020,region,E12000002,North West,47629,7006,278,8,21.6
03/08/2020,region,E12000002,North West,47351,6998,299,18,20.5
02/08/2020,region,E12000002,North West,47052,6980,166,10,19.1
01/08/2020,region,E12000002,North West,46886,6970,158,5,18.9
31/07/2020,region,E12000002,North West,46728,6965,178,13,18.7
30/07/2020,region,E12000002,North West,46550,6952,221,11,18.4
29/07/2020,region,E12000002,North West,46329,6941,288,15,17.9
28/07/2020,region,E12000002,North West,46041,6926,198,7,16.8
27/07/2020,region,E12000002,North West,45843,6919,190,5,16.2
26/07/2020,region,E12000002,North West,45653,6914,158,15,15.9
25/07/2020,region,E12000002,North West,45495,6899,137,11,15
24/07/2020,region,E12000002,North West,45358,6888,158,12,14.5
23/07/2020,region,E12000002,North West,45200,6876,183,10,13.9
22/07/2020,region,E12000002,North West,45017,6866,208,18,13.4
21/07/2020,region,E12000002,North West,44809,6848,156,15,12.6
20/07/2020,region,E12000002,North West,44653,6833,164,12,12
19/07/2020,region,E12000002,North West,44489,6821,93,12,11.2
18/07/2020,region,E12000002,North West,44396,6809,106,10,10.6
17/07/2020,region,E12000002,North West,44290,6799,110,17,10.3
16/07/2020,region,E12000002,North West,44180,6782,150,13,10
15/07/2020,region,E12000002,North West,44030,6769,146,14,9.7
14/07/2020,region,E12000002,North West,43884,6755,109,17,9.3
13/07/2020,region,E12000002,North West,43775,6738,105,9,9.1
12/07/2020,region,E12000002,North West,43670,6729,54,9,9.6
11/07/2020,region,E12000002,North West,43616,6720,79,12,10.4
10/07/2020,region,E12000002,North West,43537,6708,88,11,10.3
09/07/2020,region,E12000002,North West,43449,6697,130,21,10.4
08/07/2020,region,E12000002,North West,43319,6676,115,14,9.9
07/07/2020,region,E12000002,North West,43204,6662,94,15,9.9
06/07/2020,region,E12000002,North West,43110,6647,142,14,10
05/07/2020,region,E12000002,North West,42968,6633,115,11,9.8
04/07/2020,region,E12000002,North West,42853,6622,71,12,9.5
03/07/2020,region,E12000002,North West,42782,6610,96,20,9.8
02/07/2020,region,E12000002,North West,42686,6590,97,13,9.9
01/07/2020,region,E12000002,North West,42589,6577,112,14,10.3
30/06/2020,region,E12000002,North West,42477,6563,103,20,11
29/06/2020,region,E12000002,North West,42374,6543,123,15,11.3
28/06/2020,region,E12000002,North West,42251,6528,95,23,11.8
27/06/2020,region,E12000002,North West,42156,6505,93,17,11.8
26/06/2020,region,E12000002,North West,42063,6488,105,19,12.2
25/06/2020,region,E12000002,North West,41958,6469,127,28,13
24/06/2020,region,E12000002,North West,41831,6441,159,27,13.7
23/06/2020,region,E12000002,North West,41672,6414,127,33,14
22/06/2020,region,E12000002,North West,41545,6381,157,23,15.2
21/06/2020,region,E12000002,North West,41388,6358,99,13,15.3
20/06/2020,region,E12000002,North West,41289,6345,118,24,15.9
19/06/2020,region,E12000002,North West,41171,6321,165,16,16.1
18/06/2020,region,E12000002,North West,41006,6305,179,23,16.1
17/06/2020,region,E12000002,North West,40827,6282,184,24,16.1
16/06/2020,region,E12000002,North West,40643,6258,211,29,16.6
15/06/2020,region,E12000002,North West,40432,6229,165,25,16.7
14/06/2020,region,E12000002,North West,40267,6204,148,30,16.7
13/06/2020,region,E12000002,North West,40119,6174,128,22,16.5
12/06/2020,region,E12000002,North West,39991,6152,170,23,16.5
11/06/2020,region,E12000002,North West,39821,6129,177,28,17
10/06/2020,region,E12000002,North West,39644,6101,223,31,17.8
09/06/2020,region,E12000002,North West,39421,6070,218,28,18.3
08/06/2020,region,E12000002,North West,39203,6042,165,41,19.2
07/06/2020,region,E12000002,North West,39038,6001,129,36,20.6
06/06/2020,region,E12000002,North West,38909,5965,132,39,22
05/06/2020,region,E12000002,North West,38777,5926,203,34,23.1
04/06/2020,region,E12000002,North West,38574,5892,240,33,24.5
03/06/2020,region,E12000002,North West,38334,5859,256,37,25.6
02/06/2020,region,E12000002,North West,38078,5822,287,41,26.2
01/06/2020,region,E12000002,North West,37791,5781,262,32,26.5
31/05/2020,region,E12000002,North West,37529,5749,233,29,26.5
30/05/2020,region,E12000002,North West,37296,5720,216,35,26.9
29/05/2020,region,E12000002,North West,37080,5685,303,41,27.9
28/05/2020,region,E12000002,North West,36777,5644,324,50,28.9
27/05/2020,region,E12000002,North West,36453,5594,295,39,30.3
26/05/2020,region,E12000002,North West,36158,5555,309,41,33.1
25/05/2020,region,E12000002,North West,35849,5514,268,45,36.8
24/05/2020,region,E12000002,North West,35581,5469,263,45,38.8
23/05/2020,region,E12000002,North West,35318,5424,289,48,39.3
22/05/2020,region,E12000002,North West,35029,5376,376,38,40.9
21/05/2020,region,E12000002,North West,34653,5338,427,50,41.2
20/05/2020,region,E12000002,North West,34226,5288,498,44,41.2
19/05/2020,region,E12000002,North West,33728,5244,584,60,41.5
18/05/2020,region,E12000002,North West,33144,5184,410,50,41.1
17/05/2020,region,E12000002,North West,32734,5134,301,45,42.7
16/05/2020,region,E12000002,North West,32433,5089,407,55,43.3
15/05/2020,region,E12000002,North West,32026,5034,394,67,42.5
14/05/2020,region,E12000002,North West,31632,4967,428,47,43.7
13/05/2020,region,E12000002,North West,31204,4920,526,49,44.8
12/05/2020,region,E12000002,North West,30678,4871,550,71,45.6
11/05/2020,region,E12000002,North West,30128,4800,531,53,45.9
10/05/2020,region,E12000002,North West,29597,4747,346,79,44.5
09/05/2020,region,E12000002,North West,29251,4668,344,56,46.5
08/05/2020,region,E12000002,North West,28907,4612,482,80,47.5
07/05/2020,region,E12000002,North West,28425,4532,509,81,50.8
06/05/2020,region,E12000002,North West,27916,4451,585,76,54.4
05/05/2020,region,E12000002,North West,27331,4375,576,67,57.3
04/05/2020,region,E12000002,North West,26755,4308,427,81,59.1
03/05/2020,region,E12000002,North West,26328,4227,492,83,61.7
02/05/2020,region,E12000002,North West,25836,4144,413,82,60.9
01/05/2020,region,E12000002,North West,25423,4062,727,76,62.7
30/04/2020,region,E12000002,North West,24696,3986,773,93,63
29/04/2020,region,E12000002,North West,23923,3893,795,88,64.2
28/04/2020,region,E12000002,North West,23128,3805,710,86,65.8
27/04/2020,region,E12000002,North West,22418,3719,622,93,65.6
26/04/2020,region,E12000002,North West,21796,3626,428,93,66.2
25/04/2020,region,E12000002,North West,21368,3533,549,93,68.7
24/04/2020,region,E12000002,North West,20819,3440,750,107,73
23/04/2020,region,E12000002,North West,20069,3333,859,112,70.6
22/04/2020,region,E12000002,North West,19210,3221,912,127,69.6
21/04/2020,region,E12000002,North West,18298,3094,693,106,66.6
20/04/2020,region,E12000002,North West,17605,2988,672,106,65.8
19/04/2020,region,E12000002,North West,16933,2882,607,95,64.9
18/04/2020,region,E12000002,North West,16326,2787,863,135,63.3
17/04/2020,region,E12000002,North West,15463,2652,580,118,59.9
16/04/2020,region,E12000002,North West,14883,2534,779,166,60.2
15/04/2020,region,E12000002,North West,14104,2368,695,129,60.5
14/04/2020,region,E12000002,North West,13409,2239,633,153,62.6
13/04/2020,region,E12000002,North West,12776,2086,609,145,64.8
12/04/2020,region,E12000002,North West,12167,1941,488,155,68.4
11/04/2020,region,E12000002,North West,11679,1786,610,152,70.2
10/04/2020,region,E12000002,North West,11069,1634,602,140,70.1
09/04/2020,region,E12000002,North West,10467,1494,804,129,71.1
08/04/2020,region,E12000002,North West,9663,1365,852,138,69.4
07/04/2020,region,E12000002,North West,8811,1227,791,159,66.2
06/04/2020,region,E12000002,North West,8020,1068,873,107,63
05/04/2020,region,E12000002,North West,7147,961,624,120,58
04/04/2020,region,E12000002,North West,6523,841,597,101,54.4
03/04/2020,region,E12000002,North West,5926,740,682,111,50.7
02/04/2020,region,E12000002,North West,5244,629,677,112,45.9
01/04/2020,region,E12000002,North West,4567,517,619,93,41.6
31/03/2020,region,E12000002,North West,3948,424,554,63,36.6
30/03/2020,region,E12000002,North West,3394,361,508,72,32.6
29/03/2020,region,E12000002,North West,2886,289,359,46,28
28/03/2020,region,E12000002,North West,2527,243,322,38,24.7
27/03/2020,region,E12000002,North West,2205,205,333,40,21.9
26/03/2020,region,E12000002,North West,1872,165,358,32,18.5
25/03/2020,region,E12000002,North West,1514,133,255,23,15
24/03/2020,region,E12000002,North West,1259,110,256,22,12.6
23/03/2020,region,E12000002,North West,1003,88,175,21,9.9
22/03/2020,region,E12000002,North West,828,67,117,12,8.3
21/03/2020,region,E12000002,North West,711,55,115,13,7
20/03/2020,region,E12000002,North West,596,42,82,9,5.8
19/03/2020,region,E12000002,North West,514,33,98,10,5.2
18/03/2020,region,E12000002,North West,416,23,84,7,4.5
17/03/2020,region,E12000002,North West,332,16,55,4,3.5
16/03/2020,region,E12000002,North West,277,12,56,2,3
15/03/2020,region,E12000002,North West,221,10,24,4,2.3
14/03/2020,region,E12000002,North West,197,6,25,1,2.1
13/03/2020,region,E12000002,North West,172,5,43,3,1.9
12/03/2020,region,E12000002,North West,129,2,40,0,1.3
11/03/2020,region,E12000002,North West,89,2,17,1,0.9
10/03/2020,region,E12000002,North West,72,1,15,0,0.7
09/03/2020,region,E12000002,North West,57,1,7,0,0.6
08/03/2020,region,E12000002,North West,50,1,5,1,0.6
07/03/2020,region,E12000002,North West,45,,9,,0.6
06/03/2020,region,E12000002,North West,36,,2,,0.5
05/03/2020,region,E12000002,North West,34,,10,,0.4
04/03/2020,region,E12000002,North West,24,,2,,0.3
03/03/2020,region,E12000002,North West,22,,7,,0.3
02/03/2020,region,E12000002,North West,15,,6,,0.2
01/03/2020,region,E12000002,North West,9,,7,,0.1
29/02/2020,region,E12000002,North West,2,,0,,0
28/02/2020,region,E12000002,North West,2,,1,,0
27/02/2020,region,E12000002,North West,1,,0,,0
26/02/2020,region,E12000002,North West,1,,0,,0
25/02/2020,region,E12000002,North West,1,,0,,0
24/02/2020,region,E12000002,North West,1,,0,,0
23/02/2020,region,E12000002,North West,1,,0,,0
22/02/2020,region,E12000002,North West,1,,1,,0
21/02/2020,region,E12000002,North West,,,,,0
20/02/2020,region,E12000002,North West,,,,,0
19/02/2020,region,E12000002,North West,,,,,0
18/02/2020,region,E12000002,North West,,,,,0
17/02/2020,region,E12000002,North West,,,,,0
16/02/2020,region,E12000002,North West,,,,,0
15/02/2020,region,E12000002,North West,,,,,0
14/02/2020,region,E12000002,North West,,,,,0
13/02/2020,region,E12000002,North West,,,,,0
12/02/2020,region,E12000002,North West,,,,,0
11/02/2020,region,E12000002,North West,,,,,0
10/02/2020,region,E12000002,North West,,,,,0
09/02/2020,region,E12000002,North West,,,,,0
08/02/2020,region,E12000002,North West,,,,,0
07/02/2020,region,E12000002,North West,,,,,0
06/02/2020,region,E12000002,North West,,,,,0
05/02/2020,region,E12000002,North West,,,,,0
04/02/2020,region,E12000002,North West,,,,,0
03/02/2020,region,E12000002,North West,,,,,0
02/02/2020,region,E12000002,North West,,,,,0
01/02/2020,region,E12000002,North West,,,,,0
31/01/2020,region,E12000002,North West,,,,,0
30/01/2020,region,E12000002,North West,,,,,0
29/01/2020,region,E12000002,North West,,,,,0
28/01/2020,region,E12000002,North West,,,,,0
27/01/2020,region,E12000002,North West,,,,,0
26/01/2020,region,E12000002,North West,,,,,0
25/01/2020,region,E12000002,North West,,,,,0
24/01/2020,region,E12000002,North West,,,,,0
23/01/2020,region,E12000002,North West,,,,,0
22/01/2020,region,E12000002,North West,,,,,0
21/01/2020,region,E12000002,North West,,,,,0
20/01/2020,region,E12000002,North West,,,,,0
19/01/2020,region,E12000002,North West,,,,,0
18/01/2020,region,E12000002,North West,,,,,0
17/01/2020,region,E12000002,North West,,,,,0
16/01/2020,region,E12000002,North West,,,,,0
15/01/2020,region,E12000002,North West,,,,,0
14/01/2020,region,E12000002,North West,,,,,0
13/01/2020,region,E12000002,North West,,,,,0
12/01/2020,region,E12000002,North West,,,,,0
11/01/2020,region,E12000002,North West,,,,,0
10/01/2020,region,E12000002,North West,,,,,0
09/01/2020,region,E12000002,North West,,,,,0
08/01/2020,region,E12000002,North West,,,,,0
07/01/2020,region,E12000002,North West,,,,,0
06/01/2020,region,E12000002,North West,,,,,0
05/01/2020,region,E12000002,North West,,,,,0
04/01/2020,region,E12000002,North West,,,,,0
03/01/2020,region,E12000002,North West,,,,,0
13/12/2020,region,E12000003,Yorkshire and The Humber,,,,,
12/12/2020,region,E12000003,Yorkshire and The Humber,229030,8027,126,4,
11/12/2020,region,E12000003,Yorkshire and The Humber,228904,8023,888,27,
10/12/2020,region,E12000003,Yorkshire and The Humber,228016,7996,1104,37,
09/12/2020,region,E12000003,Yorkshire and The Humber,226912,7959,1303,48,
08/12/2020,region,E12000003,Yorkshire and The Humber,225609,7911,1329,42,145.6
07/12/2020,region,E12000003,Yorkshire and The Humber,224280,7869,1404,49,148.2
06/12/2020,region,E12000003,Yorkshire and The Humber,222876,7820,865,53,153.6
05/12/2020,region,E12000003,Yorkshire and The Humber,222011,7767,876,42,156.7
04/12/2020,region,E12000003,Yorkshire and The Humber,221135,7725,1050,66,160.6
03/12/2020,region,E12000003,Yorkshire and The Humber,220085,7659,1153,77,165.4
02/12/2020,region,E12000003,Yorkshire and The Humber,218932,7582,1338,69,169.7
01/12/2020,region,E12000003,Yorkshire and The Humber,217594,7513,1468,45,174.7
30/11/2020,region,E12000003,Yorkshire and The Humber,216126,7468,1701,61,180
29/11/2020,region,E12000003,Yorkshire and The Humber,214425,7407,1037,59,186.5
28/11/2020,region,E12000003,Yorkshire and The Humber,213388,7348,1092,74,192.2
27/11/2020,region,E12000003,Yorkshire and The Humber,212296,7274,1311,77,197.2
26/11/2020,region,E12000003,Yorkshire and The Humber,210985,7197,1393,72,208.6
25/11/2020,region,E12000003,Yorkshire and The Humber,209592,7125,1611,76,221.2
24/11/2020,region,E12000003,Yorkshire and The Humber,207981,7049,1762,83,238.9
23/11/2020,region,E12000003,Yorkshire and The Humber,206219,6966,2059,86,262.4
22/11/2020,region,E12000003,Yorkshire and The Humber,204160,6880,1350,78,284.5
21/11/2020,region,E12000003,Yorkshire and The Humber,202810,6802,1366,77,298
20/11/2020,region,E12000003,Yorkshire and The Humber,201444,6725,1938,73,318.6
19/11/2020,region,E12000003,Yorkshire and The Humber,199506,6652,2089,83,339.3
18/11/2020,region,E12000003,Yorkshire and The Humber,197417,6569,2581,85,359.5
17/11/2020,region,E12000003,Yorkshire and The Humber,194836,6484,3056,63,379.9
16/11/2020,region,E12000003,Yorkshire and The Humber,191780,6421,3274,54,392.9
15/11/2020,region,E12000003,Yorkshire and The Humber,188506,6367,2094,80,415
14/11/2020,region,E12000003,Yorkshire and The Humber,186412,6287,2503,77,429.5
13/11/2020,region,E12000003,Yorkshire and The Humber,183909,6210,3076,68,435.5
12/11/2020,region,E12000003,Yorkshire and The Humber,180833,6142,3198,85,445.6
11/11/2020,region,E12000003,Yorkshire and The Humber,177635,6057,3705,62,452.7
10/11/2020,region,E12000003,Yorkshire and The Humber,173930,5995,3772,67,449.1
09/11/2020,region,E12000003,Yorkshire and The Humber,170158,5928,4489,99,452.3
08/11/2020,region,E12000003,Yorkshire and The Humber,165669,5829,2892,66,455.5
07/11/2020,region,E12000003,Yorkshire and The Humber,162777,5763,2833,82,454.2
06/11/2020,region,E12000003,Yorkshire and The Humber,159944,5681,3634,72,450.5
05/11/2020,region,E12000003,Yorkshire and The Humber,156310,5609,3587,61,447.4
04/11/2020,region,E12000003,Yorkshire and The Humber,152723,5548,3505,49,445
03/11/2020,region,E12000003,Yorkshire and The Humber,149218,5499,3948,72,446.4
02/11/2020,region,E12000003,Yorkshire and The Humber,145270,5427,4669,47,439.7
01/11/2020,region,E12000003,Yorkshire and The Humber,140601,5380,2820,54,424.8
31/10/2020,region,E12000003,Yorkshire and The Humber,137781,5326,2627,59,412.6
30/10/2020,region,E12000003,Yorkshire and The Humber,135154,5267,3465,52,405.8
29/10/2020,region,E12000003,Yorkshire and The Humber,131689,5215,3456,51,396.9
28/10/2020,region,E12000003,Yorkshire and The Humber,128233,5164,3581,41,394.1
27/10/2020,region,E12000003,Yorkshire and The Humber,124652,5123,3580,41,392.5
26/10/2020,region,E12000003,Yorkshire and The Humber,121072,5082,3848,41,392.2
25/10/2020,region,E12000003,Yorkshire and The Humber,117224,5041,2150,34,391.8
24/10/2020,region,E12000003,Yorkshire and The Humber,115074,5007,2250,35,393
23/10/2020,region,E12000003,Yorkshire and The Humber,112824,4972,2978,39,395.1
22/10/2020,region,E12000003,Yorkshire and The Humber,109846,4933,3300,34,385.2
21/10/2020,region,E12000003,Yorkshire and The Humber,106546,4899,3491,46,370.4
20/10/2020,region,E12000003,Yorkshire and The Humber,103055,4853,3565,39,357.4
19/10/2020,region,E12000003,Yorkshire and The Humber,99490,4814,3825,33,338.6
18/10/2020,region,E12000003,Yorkshire and The Humber,95665,4781,2217,23,318.9
17/10/2020,region,E12000003,Yorkshire and The Humber,93448,4758,2367,35,308.1
16/10/2020,region,E12000003,Yorkshire and The Humber,91081,4723,2433,28,299.9
